idcliente;nome;email;ncontribuinte;dataregisto
774;"Claudia  Marcos  Lopes";6909@lojacomp.pt;350212124;"2017-02-21 00:00:00"
775;"Vitor  João Matias  Pinheiro";6910@lojacomp.pt;286916641;"2017-02-21 00:00:00"
776;"Maria Andreia Fonseca  Fonseca";6911@lojacomp.pt;811199983;"2017-02-21 00:00:00"
777;"Elias Sérgio  Brazão  Nunes";6912@lojacomp.pt;745364165;"2017-02-21 00:00:00"
778;"Patrício Flávio  Guinada  Rebocho";6913@lojacomp.pt;749159240;"2017-02-21 00:00:00"
779;"Ângelo  Flávio  Fernandes";6914@lojacomp.pt;848456723;"2017-02-21 00:00:00"
780;"Miguel  Egídio  Reis  Silva  Rodrigues";6915@lojacomp.pt;911167248;"2017-02-21 00:00:00"
781;"Ângelo  Fernando Mendes Lucas";6916@lojacomp.pt;424807436;"2017-02-21 00:00:00"
782;"Catarina Sandra  Sebastião  Cordeiro";6917@lojacomp.pt;342847584;"2017-02-21 00:00:00"
783;"Bruna Diana Vieira  Vitorino";6918@lojacomp.pt;147836215;"2017-02-21 00:00:00"
784;"Sílvio Egídio  Calado  Jordão";6919@lojacomp.pt;967958251;"2017-02-21 00:00:00"
785;"Paulo Bruno  Rosa  Sebastião";6920@lojacomp.pt;906543605;"2017-02-21 00:00:00"
786;"Eduardo  Francisco Sousa  Marques";6921@lojacomp.pt;150067900;"2017-02-21 00:00:00"
787;"Valdemar  Sérgio  Nascimento  Nunes";6922@lojacomp.pt;701981585;"2017-02-21 00:00:00"
788;"Nelson  Valdemar  Matias  Caiado";6923@lojacomp.pt;181497497;"2017-02-21 00:00:00"
789;"Sandra  Patrícia Marques Marques";6924@lojacomp.pt;247225248;"2017-02-21 00:00:00"
790;"Eugénia Marisa Silvério  Guinada";6925@lojacomp.pt;917242971;"2017-02-21 00:00:00"
791;"Tiago  Paulo Brazão  Magalhães";6926@lojacomp.pt;544348344;"2017-02-21 00:00:00"
792;"Vitor  Paulo Zózimo  Caiado";6927@lojacomp.pt;794021505;"2017-02-21 00:00:00"
793;"Susana Francisco  Norte";6928@lojacomp.pt;135612424;"2017-02-21 00:00:00"
794;"Rodrigo  Vitorino  Ribeiro";6929@lojacomp.pt;369178059;"2017-02-21 00:00:00"
795;"Hugo  Pereira  Conceição";6930@lojacomp.pt;663147243;"2017-02-21 00:00:00"
796;"Alexandre  Eduardo  Caiado Pinheiro";6931@lojacomp.pt;191439730;"2017-02-21 00:00:00"
797;"Cristiano Pedro Zózimo  Fernandes";6932@lojacomp.pt;231383891;"2017-02-21 00:00:00"
798;"Cristiano Carlos  Cardoso  Caiado";6933@lojacomp.pt;118344965;"2017-02-21 00:00:00"
799;"Filipe Cardoso  Conceição";6934@lojacomp.pt;933529679;"2017-02-21 00:00:00"
800;"Joana Filipa Calado  Domingues";6935@lojacomp.pt;238978051;"2017-02-21 00:00:00"
801;"Marco  Pinheiro  Zózimo";6936@lojacomp.pt;527932631;"2017-02-21 00:00:00"
802;"Paulo Carlos  Cardoso  Pinheiro";6937@lojacomp.pt;129158921;"2017-02-21 00:00:00"
803;"Sílvio Ângelo  Martins  Santos";6938@lojacomp.pt;934264677;"2017-02-21 00:00:00"
804;"Maria Marisa Nogueira  Lopes";6939@lojacomp.pt;187097407;"2017-02-21 00:00:00"
805;"Paula Teresa  Monteiro Nunes";6940@lojacomp.pt;137079018;"2017-02-21 00:00:00"
806;"Marisa Carla  Sousa  Madeira";6941@lojacomp.pt;657455284;"2017-02-21 00:00:00"
807;"André  Lucas  Nascimento";6942@lojacomp.pt;971049192;"2017-02-21 00:00:00"
808;"Lara Rute  Reis  Rodrigues";6943@lojacomp.pt;970609908;"2017-02-21 00:00:00"
809;"Bruna Tânia Félix  Fonseca";6944@lojacomp.pt;745058156;"2017-02-21 00:00:00"
810;"Arlindo  António  Fonseca  Francisco";6945@lojacomp.pt;646891216;"2017-02-21 00:00:00"
811;"Marta Mónica  Sebastião  Lucas";6946@lojacomp.pt;891355509;"2017-02-21 00:00:00"
812;"Marta Cecília  Guerreiro  Martins";6947@lojacomp.pt;434269587;"2017-02-21 00:00:00"
813;"Manuela Elsa Peres  Gonçalves";6948@lojacomp.pt;361706949;"2017-02-21 00:00:00"
814;"Arlindo  Gustavo Marcos  Jesus";6949@lojacomp.pt;356778102;"2017-02-21 00:00:00"
815;"Rute  Ana  Sousa  Silva";6950@lojacomp.pt;851433418;"2017-02-21 00:00:00"
816;"Cristiano Leonel  Rebelo  Reis";6951@lojacomp.pt;294216085;"2017-02-21 00:00:00"
817;"Eduarda Inês Conceição  Sebastião";6952@lojacomp.pt;138924958;"2017-02-21 00:00:00"
818;"Nuno Luis  Oliveira  Rosa";6953@lojacomp.pt;168185720;"2017-02-21 00:00:00"
819;"Ângelo  António  Vieira  Félix";6954@lojacomp.pt;851438503;"2017-02-21 00:00:00"
820;"Marta Daniela Reis  Magalhães";6955@lojacomp.pt;330355049;"2017-02-21 00:00:00"
821;"Ângelo  Ricardo  Sebastião  Cordeiro";6956@lojacomp.pt;889559039;"2017-02-21 00:00:00"
822;"José Nuno  Silva  Morgado";6957@lojacomp.pt;582710184;"2017-02-21 00:00:00"
823;"Filipe Rodrigo  Rodrigues  Caiado";6958@lojacomp.pt;900632407;"2017-02-21 00:00:00"
824;"Duarte  Henrique  Lourenço  Brazão";6959@lojacomp.pt;444897339;"2017-02-21 00:00:00"
825;"Cecília  Catarina Azevedo  Monteiro";6960@lojacomp.pt;952313245;"2017-02-21 00:00:00"
826;"David  Leonel  Lucas  Carreira";6961@lojacomp.pt;250072465;"2017-02-21 00:00:00"
827;"Catarina Isabel  Oliveira  Pedrosa";6962@lojacomp.pt;843757978;"2017-02-21 00:00:00"
828;"André  Hélder  Fernandes  Morgado";6963@lojacomp.pt;767319473;"2017-02-21 00:00:00"
829;"Valdemar  Sérgio  Cardoso  Pereira";6964@lojacomp.pt;488629288;"2017-02-21 00:00:00"
830;"Maria Gisela Azevedo  Silvério";6965@lojacomp.pt;771507256;"2017-02-21 00:00:00"
831;"Alexandre  Conceição  Alves";6966@lojacomp.pt;254750666;"2017-02-21 00:00:00"
832;"Telmo  Telmo  Brazão  Nunes";6967@lojacomp.pt;861215640;"2017-02-21 00:00:00"
833;"Claudia  Nádia Guerreiro  Sousa";6968@lojacomp.pt;717367999;"2017-02-21 00:00:00"
834;"Dina Mónica  Marques Caiado";6969@lojacomp.pt;779408633;"2017-02-21 00:00:00"
835;"Dulce Isabel  Calado  Guinada";6970@lojacomp.pt;381343680;"2017-02-21 00:00:00"
836;"Daniela Márcia Madeira Peres";6971@lojacomp.pt;768695722;"2017-02-21 00:00:00"
837;"David  Bruno  Lopes  Vitorino";6972@lojacomp.pt;906276194;"2017-02-21 00:00:00"
838;"Michael  Armindo  Mendes Alves";6973@lojacomp.pt;521073652;"2017-02-21 00:00:00"
839;"Nádia Nádia Nascimento  Rosa";6974@lojacomp.pt;660029659;"2017-02-21 00:00:00"
840;"Daniela Isabel  Martins  Magalhães";6975@lojacomp.pt;281763143;"2017-02-21 00:00:00"
841;"Telmo  Rui Rebelo  Alves";6976@lojacomp.pt;322519434;"2017-02-21 00:00:00"
842;"Ricardo  Silvério  Jordão";6977@lojacomp.pt;449644987;"2017-02-21 00:00:00"
843;"Rui Flávio  Gonçalves  Ferreira";6978@lojacomp.pt;240526542;"2017-02-21 00:00:00"
844;"Leonor Maria Matias  Monteiro";6979@lojacomp.pt;188455626;"2017-02-21 00:00:00"
845;"Rui Duarte  Rebocho  Cardoso";6980@lojacomp.pt;936440972;"2017-02-21 00:00:00"
846;"Luísa Marta Brazão  Fonseca";6981@lojacomp.pt;855905637;"2017-02-21 00:00:00"
847;"Eunice  Rosa Vieira  Fernandes";6982@lojacomp.pt;813040523;"2017-02-21 00:00:00"
848;"António  Bruno  Brazão  Ribeiro";6983@lojacomp.pt;360704898;"2017-02-21 00:00:00"
849;"Paulo Cristiano Matias  Oliveira";6984@lojacomp.pt;240735454;"2017-02-21 00:00:00"
850;"Arlindo  Paulo Sebastião  Lopes";6985@lojacomp.pt;200288010;"2017-02-21 00:00:00"
851;"Carla  Morgado  Alves";6986@lojacomp.pt;456514478;"2017-02-21 00:00:00"
852;"Sílvio Jonas  Calado  Caiado";6987@lojacomp.pt;553624953;"2017-02-21 00:00:00"
853;"Michael  Duarte  Jesus  Ferreira";6988@lojacomp.pt;469013799;"2017-02-21 00:00:00"
854;"Leandro  Carlos  Guinada  Alves";6989@lojacomp.pt;256002878;"2017-02-21 00:00:00"
855;"Leandro  Hélder  Lourenço  Zózimo";6990@lojacomp.pt;167768012;"2017-02-21 00:00:00"
856;"Edgar  Marco  Cordeiro  Ferreira";6991@lojacomp.pt;744236154;"2017-02-21 00:00:00"
857;"Elias Filipe Martins  Morgado  Martins";6992@lojacomp.pt;622957102;"2017-02-21 00:00:00"
858;"Filipa Elsa Lourenço  Zózimo";6993@lojacomp.pt;507487626;"2017-02-21 00:00:00"
859;"Helena Leonor Fernandes  Madeira";6994@lojacomp.pt;634085076;"2017-02-21 00:00:00"
860;"Diana Beatriz Rosa  Brazão";6995@lojacomp.pt;521575458;"2017-02-21 00:00:00"
861;"Maria Teresa  Guerreiro  Zózimo";6996@lojacomp.pt;746645794;"2017-02-21 00:00:00"
862;"Paula Luísa Silva  Rosa";6997@lojacomp.pt;206197516;"2017-02-21 00:00:00"
863;"Eduarda Andreia Lucas  Jordão";6998@lojacomp.pt;984046201;"2017-02-21 00:00:00"
864;"Duarte  Renato  Anjos  Zózimo";6999@lojacomp.pt;537043272;"2017-02-21 00:00:00"
865;"Bruno  Manuel  Pereira  Nogueira";7000@lojacomp.pt;116541484;"2017-02-21 00:00:00"
866;"José Diana Azevedo  Alves";7001@lojacomp.pt;194654853;"2017-02-21 00:00:00"
867;"Tânia Leonor Nascimento";7002@lojacomp.pt;704532638;"2017-02-21 00:00:00"
868;"Manuel  Duarte  Rebelo  Reis";7003@lojacomp.pt;401493945;"2017-02-21 00:00:00"
869;"Patrícia Sandra  Mendes Peres";7004@lojacomp.pt;656733558;"2017-02-21 00:00:00"
870;"Elsa Cecília  Cardoso  Jordão";7005@lojacomp.pt;604536461;"2017-02-21 00:00:00"
871;"Cristina  Dina Martins  Vieira";7006@lojacomp.pt;382452317;"2017-02-21 00:00:00"
872;"Duarte  Bruno  Morgado  Conceição";7007@lojacomp.pt;637498492;"2017-02-21 00:00:00"
873;"Cristiano Cristiano Guinada  Madeira";7008@lojacomp.pt;864131889;"2017-02-21 00:00:00"
874;"Manuela Dulce Monteiro Sousa";7009@lojacomp.pt;245078381;"2017-02-21 00:00:00"
875;"Lara Dulce Nogueira  Marques";7010@lojacomp.pt;599099106;"2017-02-21 00:00:00"
876;"Michael  Paulo Calado  Ferreira";7011@lojacomp.pt;138885056;"2017-02-21 00:00:00"
877;"Carlos  Sílvio Rosa  Azevedo";7012@lojacomp.pt;864351585;"2017-02-21 00:00:00"
878;"Lara Susana Mota  Ribeiro";7013@lojacomp.pt;158360268;"2017-02-21 00:00:00"
879;"José Diana Mota  Anjos";7014@lojacomp.pt;141254567;"2017-02-21 00:00:00"
880;"Fernando Luis  Sebastião  Rebocho";7015@lojacomp.pt;962821585;"2017-02-21 00:00:00"
881;"Pedro Filipe Conceição  Zózimo";7016@lojacomp.pt;702163898;"2017-02-21 00:00:00"
882;"André  Santos  Morgado";7017@lojacomp.pt;588538015;"2017-02-21 00:00:00"
883;"Vitor  Ricardo  Guinada  Ferreira";7018@lojacomp.pt;260330917;"2017-02-21 00:00:00"
884;"Maria Eduarda Mendes Zózimo";7019@lojacomp.pt;391428004;"2017-02-21 00:00:00"
885;"Catarina Rosa Peres  Nogueira";7020@lojacomp.pt;590928386;"2017-02-21 00:00:00"
886;"Manuel  Flávio  Morgado  Guinada";7021@lojacomp.pt;253034420;"2017-02-21 00:00:00"
887;"Patrício Fernando Fonseca  Ferreira";7022@lojacomp.pt;213303490;"2017-02-21 00:00:00"
888;"Sandra  Helena Lopes  Lourenço";7023@lojacomp.pt;703281102;"2017-02-21 00:00:00"
889;"André  Flávio  Alves  Azevedo";7024@lojacomp.pt;852562014;"2017-02-21 00:00:00"
890;"Marco  Leonel  Jesus  Gonçalves";7025@lojacomp.pt;542576925;"2017-02-21 00:00:00"
891;"Renato  Duarte  Caiado Norte";7026@lojacomp.pt;575910334;"2017-02-21 00:00:00"
892;"Daniela Helena Brazão  Magalhães";7027@lojacomp.pt;593548647;"2017-02-21 00:00:00"
893;"Pedro Duarte  Anjos  Zózimo";7028@lojacomp.pt;134428917;"2017-02-21 00:00:00"
894;"Pedro Carlos  Mota  Carreira";7029@lojacomp.pt;971520735;"2017-02-21 00:00:00"
895;"Manuel  Egídio  Vieira  Monteiro";7030@lojacomp.pt;964152883;"2017-02-21 00:00:00"
896;"Dina Susana Fonseca  Calado";7031@lojacomp.pt;455637409;"2017-02-21 00:00:00"
897;"Dina Andreia Ribeiro  Silva";7032@lojacomp.pt;435115788;"2017-02-21 00:00:00"
898;"Leonor Isabel  Fernandes  Guerreiro";7033@lojacomp.pt;943480989;"2017-02-21 00:00:00"
899;"Sandra  Márcia Nogueira  Conceição";7034@lojacomp.pt;901621367;"2017-02-21 00:00:00"
900;"Patrício Flávio  Brazão  Magalhães";7035@lojacomp.pt;608451326;"2017-02-21 00:00:00"
901;"Duarte  Rui Félix  Lucas";7036@lojacomp.pt;134133856;"2017-02-21 00:00:00"
902;"Paula Lara Mota  Ribeiro";7037@lojacomp.pt;817588322;"2017-02-21 00:00:00"
903;"Gisela Alexandra  Mendes Simões";7038@lojacomp.pt;356907321;"2017-02-21 00:00:00"
904;"Nelson  Monteiro Nogueira";7039@lojacomp.pt;817996281;"2017-02-21 00:00:00"
905;"Teresa  Ana  Pedrosa  Cardoso";7040@lojacomp.pt;241993654;"2017-02-21 00:00:00"
906;"Ricardo  Valdemar  Lourenço";7041@lojacomp.pt;460185931;"2017-02-21 00:00:00"
907;"Paulo Carlos  Morgado  Caiado";7042@lojacomp.pt;350183624;"2017-02-21 00:00:00"
908;"Jorge Valdemar  Marcos  Marcos";7043@lojacomp.pt;741359853;"2017-02-21 00:00:00"
909;"Helena Beatriz Matias  Faustino";7044@lojacomp.pt;231387377;"2017-02-21 00:00:00"
910;"Nancy Beatriz Pedrosa  Martins";7045@lojacomp.pt;370233642;"2017-02-21 00:00:00"
911;"Daniel  Duarte  Zózimo  Santos";7046@lojacomp.pt;456887871;"2017-02-21 00:00:00"
912;"Nelson  Henrique  Oliveira  Calado";7047@lojacomp.pt;202994374;"2017-02-21 00:00:00"
913;"Sérgio  Sérgio  Guerreiro  Fernandes";7048@lojacomp.pt;985373309;"2017-02-21 00:00:00"
914;"Hélio  Hugo  Gonçalves  Cardoso";7049@lojacomp.pt;255253406;"2017-02-21 00:00:00"
915;"Manuela Eunice  Marques Rosa";7050@lojacomp.pt;964855234;"2017-02-21 00:00:00"
916;"José Edgar  Monteiro Nunes";7051@lojacomp.pt;821367386;"2017-02-21 00:00:00"
917;"Leonel  Mário Oliveira  Ferreira";7052@lojacomp.pt;383607247;"2017-02-21 00:00:00"
918;"Mário Gustavo Pinheiro  Faustino";7053@lojacomp.pt;357054844;"2017-02-21 00:00:00"
919;"Renato  Daniel  Zózimo  Fernandes";7054@lojacomp.pt;627581544;"2017-02-21 00:00:00"
920;"Rosa Rute  Pinheiro  Caiado";7055@lojacomp.pt;569895627;"2017-02-21 00:00:00"
921;"Rodrigo  Hélder  Guinada  Martins";7056@lojacomp.pt;295373340;"2017-02-21 00:00:00"
922;"Alexandra  Elsa Martins  Pedrosa";7057@lojacomp.pt;497382234;"2017-02-21 00:00:00"
923;"Nancy Mariana Pedrosa  Rodrigues";7058@lojacomp.pt;287585227;"2017-02-21 00:00:00"
924;"Sílvia Leonor Sousa  Morgado";7059@lojacomp.pt;694515879;"2017-02-21 00:00:00"
925;"Rui Eduardo  Félix  Jesus";7060@lojacomp.pt;782174847;"2017-02-21 00:00:00"
926;"Mariana Isabel  Oliveira  Oliveira";7061@lojacomp.pt;383868359;"2017-02-21 00:00:00"
927;"Michael  Armindo  Zózimo  Ferreira";7062@lojacomp.pt;211795279;"2017-02-21 00:00:00"
928;"Patrício Edgar  Fernandes  Oliveira";7063@lojacomp.pt;335568270;"2017-02-21 00:00:00"
929;"Leonor Lara Peres  Marcos";7064@lojacomp.pt;192847597;"2017-02-21 00:00:00"
930;"Ângelo  Rodrigues  Lucas";7065@lojacomp.pt;997766725;"2017-02-21 00:00:00"
931;"Marco  Leonel  Norte  Pinheiro";7066@lojacomp.pt;506782177;"2017-02-21 00:00:00"
932;"Lara Elsa Matias  Rodrigues";7067@lojacomp.pt;547849165;"2017-02-21 00:00:00"
933;"Dina Sónia Morgado  Alves";7068@lojacomp.pt;659199436;"2017-02-21 00:00:00"
934;"Manuel  Patrício Domingues  Matias";7069@lojacomp.pt;615433771;"2017-02-21 00:00:00"
935;"Nancy Paula Pereira  Nogueira";7070@lojacomp.pt;188206100;"2017-02-21 00:00:00"
936;"André  Luis  Brazão  Simões";7071@lojacomp.pt;236342413;"2017-02-21 00:00:00"
937;"Tiago  Hélder  Lourenço  Fonseca";7072@lojacomp.pt;487056632;"2017-02-21 00:00:00"
938;"Nancy José Jesus  Silvério";7073@lojacomp.pt;255155743;"2017-02-21 00:00:00"
939;"Tânia Rosa Cardoso  Faustino";7074@lojacomp.pt;135984906;"2017-02-21 00:00:00"
940;"Renato  Luis  Brazão  Domingues";7075@lojacomp.pt;237798607;"2017-02-21 00:00:00"
941;"Beatriz Eugénia Ferreira  Marcos";7076@lojacomp.pt;793534485;"2017-02-21 00:00:00"
942;"Elsa Fátima Faustino  Faustino";7077@lojacomp.pt;832669859;"2017-02-21 00:00:00"
943;"Renato  David  Peres  Mota";7078@lojacomp.pt;442027252;"2017-02-21 00:00:00"
944;"Tânia Fátima Domingues  Gonçalves";7079@lojacomp.pt;988527664;"2017-02-21 00:00:00"
945;"Luis  Fernando Calado  Jordão";7080@lojacomp.pt;278112944;"2017-02-21 00:00:00"
946;"Alexandra  Rosa Faustino  Calado";7081@lojacomp.pt;422694858;"2017-02-21 00:00:00"
947;"Manuel  Flávio  Pereira  Anjos";7082@lojacomp.pt;316487308;"2017-02-21 00:00:00"
948;"Marisa Marta Zózimo  Rebocho";7083@lojacomp.pt;953010488;"2017-02-21 00:00:00"
949;"Cecília  Elsa Gonçalves  Mota";7084@lojacomp.pt;664548724;"2017-02-21 00:00:00"
950;"Carla  Ana  Vitorino  Pinheiro";7085@lojacomp.pt;479347183;"2017-02-21 00:00:00"
951;"Telmo  Pedro Norte  Oliveira";7086@lojacomp.pt;615603592;"2017-02-21 00:00:00"
952;"Helena Sónia Pereira  Conceição";7087@lojacomp.pt;732822324;"2017-02-21 00:00:00"
953;"José Edgar  Carreira  Reis";7088@lojacomp.pt;155455866;"2017-02-21 00:00:00"
954;"Ângelo  Francisco Félix  Morgado";7089@lojacomp.pt;883979454;"2017-02-21 00:00:00"
955;"Renato  David  Simões  Lucas";7090@lojacomp.pt;365391792;"2017-02-21 00:00:00"
956;"Alexandra  Nádia Monteiro Jordão";7091@lojacomp.pt;787144286;"2017-02-21 00:00:00"
957;"Teresa  Ana  Norte  Rodrigues";7092@lojacomp.pt;798150753;"2017-02-21 00:00:00"
958;"Luísa Eugénia Mendes Lourenço";7093@lojacomp.pt;356140258;"2017-02-21 00:00:00"
959;"Leonor Dulce Pereira  Lucas";7094@lojacomp.pt;771230019;"2017-02-21 00:00:00"
960;"Leandro  Fernandes  Sebastião";7095@lojacomp.pt;757404533;"2017-02-21 00:00:00"
961;"Edgar  André  Marques Marques";7096@lojacomp.pt;115388089;"2017-02-21 00:00:00"
962;"Mónica  Rosa Guinada  Lopes";7097@lojacomp.pt;725875319;"2017-02-21 00:00:00"
963;"David  Daniel  Monteiro Rebelo";7098@lojacomp.pt;134071457;"2017-02-21 00:00:00"
964;"Leonel  Eduardo  Magalhães  Martins";7099@lojacomp.pt;341410597;"2017-02-21 00:00:00"
965;"Eduardo  Zózimo  Calado";7100@lojacomp.pt;742229339;"2017-02-21 00:00:00"
966;"Leandro  Leonel  Mendes Conceição";7101@lojacomp.pt;328677594;"2017-02-21 00:00:00"
967;"Cecília  Elsa Norte  Cardoso";7102@lojacomp.pt;212709312;"2017-02-21 00:00:00"
968;"Sílvio Rebocho  Lucas";7103@lojacomp.pt;149934661;"2017-02-21 00:00:00"
969;"Cristina  Mónica  Faustino  Faustino";7104@lojacomp.pt;694360200;"2017-02-21 00:00:00"
970;"Alexandre  Nelson  Félix  Santos";7105@lojacomp.pt;935519106;"2017-02-21 00:00:00"
971;"Patrício Leandro  Norte  Fonseca";7106@lojacomp.pt;271704156;"2017-02-21 00:00:00"
972;"Joana Isabel  Lopes  Félix";7107@lojacomp.pt;479771459;"2017-02-21 00:00:00"
973;"Henrique  Jorge Marcos  Norte";7108@lojacomp.pt;983000495;"2017-02-21 00:00:00"
974;"Teresa  Márcia Zózimo  Fernandes";7109@lojacomp.pt;574845188;"2017-02-21 00:00:00"
975;"Arlindo  Paulo Cordeiro  Reis";7110@lojacomp.pt;847527395;"2017-02-21 00:00:00"
976;"Mariana Olga Vitorino  Jesus";7111@lojacomp.pt;175532994;"2017-02-21 00:00:00"
977;"Fátima Sílvia Pereira  Nunes";7112@lojacomp.pt;295907973;"2017-02-21 00:00:00"
978;"Valdemar  Jonas  Marcos  Marcos";7113@lojacomp.pt;554875354;"2017-02-21 00:00:00"
979;"André  José Sousa  Nunes";7114@lojacomp.pt;148982568;"2017-02-21 00:00:00"
980;"David  Daniel  Rebocho  Cardoso";7115@lojacomp.pt;772142471;"2017-02-21 00:00:00"
981;"Eunice  Goreti  Nunes  Marques";7116@lojacomp.pt;604802483;"2017-02-21 00:00:00"
982;"Susana Rute  Rebocho  Morgado";7117@lojacomp.pt;127226010;"2017-02-21 00:00:00"
983;"Paula Andreia Nogueira  Silva";7118@lojacomp.pt;444813555;"2017-02-21 00:00:00"
984;"Leonor Isabel  Fonseca  Norte";7119@lojacomp.pt;381467467;"2017-02-21 00:00:00"
985;"Alexandra  Sílvia Gonçalves  Morgado";7120@lojacomp.pt;169192804;"2017-02-21 00:00:00"
986;"Tiago  Fernando Francisco  Caiado";7121@lojacomp.pt;630539465;"2017-02-21 00:00:00"
987;"Manuel  Sérgio  Matias  Vitorino";7122@lojacomp.pt;914468860;"2017-02-21 00:00:00"
988;"Carla  Olga Calado  Faustino";7123@lojacomp.pt;833325309;"2017-02-21 00:00:00"
989;"Elias João Santos  Lourenço";7124@lojacomp.pt;371023681;"2017-02-21 00:00:00"
990;"Diana José Jesus  Pereira";7125@lojacomp.pt;104162943;"2017-02-21 00:00:00"
991;"Nelson  Hélio  Fonseca  Caiado";7126@lojacomp.pt;886996780;"2017-02-21 00:00:00"
992;"David  Daniel  Caiado Nunes";7127@lojacomp.pt;226948785;"2017-02-21 00:00:00"
993;"Daniel  Marco  Reis  Morgado";7128@lojacomp.pt;291102749;"2017-02-21 00:00:00"
994;"Eduarda Inês Jordão  Morgado";7129@lojacomp.pt;754297002;"2017-02-21 00:00:00"
995;"Arlindo  Bruno  Reis  Rodrigues";7130@lojacomp.pt;799304261;"2017-02-21 00:00:00"
996;"David  Hugo  Pereira  Domingues";7131@lojacomp.pt;591480636;"2017-02-21 00:00:00"
997;"Alexandra  Gisela Marcos";7132@lojacomp.pt;954396730;"2017-02-21 00:00:00"
998;"Claudia  Cecília  Silva  Oliveira";7133@lojacomp.pt;535633824;"2017-02-21 00:00:00"
999;"Eunice  Rosa Silva  Sebastião";7134@lojacomp.pt;688650372;"2017-02-21 00:00:00"
1000;"Flávio  Henrique  Peres  Rosa";7135@lojacomp.pt;113018703;"2017-02-21 00:00:00"
1001;"Márcia Mota  Magalhães";7136@lojacomp.pt;450373770;"2017-02-21 00:00:00"
1002;"Egídio  Mira Calado  Rosa";7137@lojacomp.pt;295335029;"2017-02-21 00:00:00"
1003;"Ricardo  Tiago  Simões  Faustino";7138@lojacomp.pt;706032517;"2017-02-21 00:00:00"
1004;"Luis  Fernando Francisco  Santos";7139@lojacomp.pt;378468679;"2017-02-21 00:00:00"
1005;"Cecília  Mónica  Lourenço  Jordão";7140@lojacomp.pt;803114264;"2017-02-21 00:00:00"
1006;"Mário Gustavo Morgado  Vieira";7141@lojacomp.pt;503769991;"2017-02-21 00:00:00"
1007;"Valdemar  Ângelo  Guinada  Santos";7142@lojacomp.pt;304948499;"2017-02-21 00:00:00"
1008;"Leandro  Leonel  Vitorino  Zózimo";7143@lojacomp.pt;864348469;"2017-02-21 00:00:00"
1009;"Sílvio Michael  Sousa  Silva";7144@lojacomp.pt;134898466;"2017-02-21 00:00:00"
1010;"Michael  Nuno Fernandes  Lopes";7145@lojacomp.pt;873003488;"2017-02-21 00:00:00"
1011;"Nádia Rute  Pereira  Morgado";7146@lojacomp.pt;502221412;"2017-02-21 00:00:00"
1012;"David  Hugo  Ribeiro  Fonseca";7147@lojacomp.pt;878750711;"2017-02-21 00:00:00"
1013;"Tânia Daniela Caiado Caiado";7148@lojacomp.pt;743929666;"2017-02-21 00:00:00"
1014;"Elsa Gisela Pereira  Carreira";7149@lojacomp.pt;197189289;"2017-02-21 00:00:00"
1015;"Francisco Duarte  Faustino  Faustino";7150@lojacomp.pt;675753342;"2017-02-21 00:00:00"
1016;"Elsa Maria Sebastião  Alves";7151@lojacomp.pt;158281745;"2017-02-21 00:00:00"
1017;"Alexandre  Ângelo  Conceição  Félix  Morgado";7152@lojacomp.pt;868890657;"2017-02-21 00:00:00"
1018;"Dina José Rebelo  Reis";7153@lojacomp.pt;867590052;"2017-02-21 00:00:00"
1019;"Tânia Leonor Cordeiro  Nunes";7154@lojacomp.pt;482322482;"2017-02-21 00:00:00"
